entry_time,entry_time_utc,entry_hour_local,exit_time,exit_time_utc,direction,entry_price,exit_price,entry_reason,exit_reason,pnl_usd,pnl_pct,duration_minutes,position_size_usd
2026-05-30 09:45:00,2026-05-30 02:45:00,9,2026-05-30 11:15:00,2026-05-30 04:15:00,short,0.1947,0.19048,Close (0.194700) > Upper BB (0.193584),Exit at BB Middle,21.7297,8.6697,90.0,1002.55
2026-06-02 09:00:00,2026-06-02 02:00:00,9,2026-06-02 09:45:00,2026-06-02 02:45:00,long,0.1862,0.189975,Close (0.186200) < Lower BB (0.187295),Exit at BB Middle,20.7662,8.1096,45.0,1024.28
2026-06-03 05:45:00,2026-06-02 22:45:00,5,2026-06-03 06:15:00,2026-06-02 23:15:00,long,0.1742,0.172894,Close (0.174200) < Lower BB (0.174331),Stop Loss hit (0.75%),-7.8379,-3.0,30.0,1045.05
2026-06-03 06:15:00,2026-06-02 23:15:00,6,2026-06-03 07:15:00,2026-06-03 00:15:00,long,0.1714,0.176545,Close (0.171400) < Lower BB (0.173068),Exit at BB Middle,31.1345,12.007,60.0,1037.21
2026-06-04 08:15:00,2026-06-04 01:15:00,8,2026-06-04 08:45:00,2026-06-04 01:45:00,long,0.1779,0.176566,Close (0.177900) < Lower BB (0.180571),Stop Loss hit (0.75%),-8.0126,-3.0,30.0,1068.35
2026-06-04 08:45:00,2026-06-04 01:45:00,8,2026-06-04 09:00:00,2026-06-04 02:00:00,long,0.175,0.173688,Close (0.175000) < Lower BB (0.177413),Stop Loss hit (0.75%),-7.9525,-3.0,15.0,1060.33
2026-06-04 09:00:00,2026-06-04 02:00:00,9,2026-06-04 09:15:00,2026-06-04 02:15:00,long,0.1709,0.169618,Close (0.170900) < Lower BB (0.174206),Stop Loss hit (0.75%),-7.8929,-3.0,15.0,1052.38
2026-06-05 09:15:00,2026-06-05 02:15:00,9,2026-06-05 09:30:00,2026-06-05 02:30:00,long,0.1621,0.160884,Close (0.162100) < Lower BB (0.162393),Stop Loss hit (0.75%),-7.8337,-3.0,15.0,1044.49
2026-06-05 09:30:00,2026-06-05 02:30:00,9,2026-06-05 09:45:00,2026-06-05 02:45:00,long,0.1604,0.159197,Close (0.160400) < Lower BB (0.161391),Stop Loss hit (0.75%),-7.7749,-3.0,15.0,1036.65
2026-06-05 09:45:00,2026-06-05 02:45:00,9,2026-06-05 11:00:00,2026-06-05 04:00:00,long,0.1588,0.157609,Close (0.158800) < Lower BB (0.160109),Stop Loss hit (0.75%),-7.7166,-3.0,75.0,1028.88
2026-06-07 08:00:00,2026-06-07 01:00:00,8,2026-06-07 08:15:00,2026-06-07 01:15:00,short,0.155,0.156162,Close (0.155000) > Upper BB (0.153890),Stop Loss hit (0.75%),-7.6587,-3.0,15.0,1021.16
2026-06-07 08:15:00,2026-06-07 01:15:00,8,2026-06-07 12:45:00,2026-06-07 05:45:00,short,0.1569,0.156045,Close (0.156900) > Upper BB (0.155153),Exit at BB Middle,5.5229,2.1797,270.0,1013.5
2026-06-09 07:00:00,2026-06-09 00:00:00,7,2026-06-09 07:15:00,2026-06-09 00:15:00,long,0.1576,0.156418,Close (0.157600) < Lower BB (0.157660),Stop Loss hit (0.75%),-7.6427,-3.0,15.0,1019.03
2026-06-09 07:15:00,2026-06-09 00:15:00,7,2026-06-09 07:30:00,2026-06-09 00:30:00,long,0.1561,0.154929,Close (0.156100) < Lower BB (0.156865),Stop Loss hit (0.75%),-7.5854,-3.0,15.0,1011.38
2026-06-09 07:30:00,2026-06-09 00:30:00,7,2026-06-09 07:45:00,2026-06-09 00:45:00,long,0.1551,0.153937,Close (0.155100) < Lower BB (0.155928),Stop Loss hit (0.75%),-7.5285,-3.0,15.0,1003.8
2026-06-10 07:30:00,2026-06-10 00:30:00,7,2026-06-10 08:15:00,2026-06-10 01:15:00,long,0.1531,0.155015,Close (0.153100) < Lower BB (0.153349),Exit at BB Middle,12.4615,5.0033,45.0,996.27
2026-06-10 09:45:00,2026-06-10 02:45:00,9,2026-06-10 13:15:00,2026-06-10 06:15:00,long,0.1516,0.1521,Close (0.151600) < Lower BB (0.151929),Exit at BB Middle,3.327,1.3193,210.0,1008.73
2026-06-11 08:30:00,2026-06-11 01:30:00,8,2026-06-11 10:45:00,2026-06-11 03:45:00,short,0.1501,0.151226,Close (0.150100) > Upper BB (0.149894),Stop Loss hit (0.75%),-7.5904,-3.0,135.0,1012.06
2026-06-17 09:15:00,2026-06-17 02:15:00,9,2026-06-17 09:45:00,2026-06-17 02:45:00,short,0.1753,0.176615,Close (0.175300) > Upper BB (0.173926),Stop Loss hit (0.75%),-7.5335,-3.0,30.0,1004.47
2026-06-17 09:45:00,2026-06-17 02:45:00,9,2026-06-17 12:15:00,2026-06-17 05:15:00,short,0.1784,0.17409,Close (0.178400) > Upper BB (0.176014),Exit at BB Middle,24.0851,9.6637,150.0,996.93
2026-06-22 08:15:00,2026-06-22 01:15:00,8,2026-06-22 10:00:00,2026-06-22 03:00:00,short,0.1661,0.16281,Close (0.166100) > Upper BB (0.164758),Exit at BB Middle,20.2237,7.9229,105.0,1021.02
2026-06-26 09:00:00,2026-06-26 02:00:00,9,2026-06-26 10:45:00,2026-06-26 03:45:00,long,0.1377,0.14176,Close (0.137700) < Lower BB (0.139693),Exit at BB Middle,30.7004,11.7938,105.0,1041.24
2026-06-27 08:00:00,2026-06-27 01:00:00,8,2026-06-27 08:15:00,2026-06-27 01:15:00,short,0.1576,0.158782,Close (0.157600) > Upper BB (0.157261),Stop Loss hit (0.75%),-8.0396,-3.0,15.0,1071.94
2026-06-27 08:15:00,2026-06-27 01:15:00,8,2026-06-27 09:15:00,2026-06-27 02:15:00,short,0.1578,0.158984,Close (0.157800) > Upper BB (0.157688),Stop Loss hit (0.75%),-7.9793,-3.0,60.0,1063.9
2026-06-27 09:30:00,2026-06-27 02:30:00,9,2026-06-27 09:45:00,2026-06-27 02:45:00,short,0.1606,0.161804,Close (0.160600) > Upper BB (0.160341),Stop Loss hit (0.75%),-7.9194,-3.0,15.0,1055.93
2026-06-29 06:30:00,2026-06-28 23:30:00,6,2026-06-29 07:00:00,2026-06-29 00:00:00,short,0.1735,0.174801,Close (0.173500) > Upper BB (0.172534),Stop Loss hit (0.75%),-7.86,-3.0,30.0,1048.01
2026-06-29 07:00:00,2026-06-29 00:00:00,7,2026-06-29 07:30:00,2026-06-29 00:30:00,short,0.1745,0.17087,Close (0.174500) > Upper BB (0.173632),Exit at BB Middle,21.6374,8.3209,30.0,1040.15
2026-06-29 07:45:00,2026-06-29 00:45:00,7,2026-06-29 09:00:00,2026-06-29 02:00:00,short,0.1748,0.17191,Close (0.174800) > Upper BB (0.174690),Exit at BB Middle,17.5547,6.6133,75.0,1061.78
2026-06-30 07:30:00,2026-06-30 00:30:00,7,2026-06-30 08:00:00,2026-06-30 01:00:00,long,0.173,0.171702,Close (0.173000) < Lower BB (0.173439),Stop Loss hit (0.75%),-8.095,-3.0,30.0,1079.34
2026-07-01 08:00:00,2026-07-01 01:00:00,8,2026-07-01 10:30:00,2026-07-01 03:30:00,long,0.1619,0.16405,Close (0.161900) < Lower BB (0.163493),Exit at BB Middle,14.2259,5.3119,150.0,1071.24
2026-07-05 09:30:00,2026-07-05 02:30:00,9,2026-07-05 12:30:00,2026-07-05 05:30:00,long,0.1728,0.171504,Close (0.172800) < Lower BB (0.172909),Stop Loss hit (0.75%),-8.141,-3.0,180.0,1085.47
2026-07-08 08:30:00,2026-07-08 01:30:00,8,2026-07-08 08:45:00,2026-07-08 01:45:00,long,0.1622,0.160984,Close (0.162200) < Lower BB (0.163375),Stop Loss hit (0.75%),-8.08,-3.0,15.0,1077.33
2026-07-08 08:45:00,2026-07-08 01:45:00,8,2026-07-08 09:00:00,2026-07-08 02:00:00,long,0.1607,0.159495,Close (0.160700) < Lower BB (0.162265),Stop Loss hit (0.75%),-8.0194,-3.0,15.0,1069.25
2026-07-08 09:00:00,2026-07-08 02:00:00,9,2026-07-08 09:30:00,2026-07-08 02:30:00,long,0.1597,0.158502,Close (0.159700) < Lower BB (0.161183),Stop Loss hit (0.75%),-7.9592,-3.0,30.0,1061.23
2026-07-12 06:30:00,2026-07-11 23:30:00,6,2026-07-12 07:00:00,2026-07-12 00:00:00,long,0.1507,0.14957,Close (0.150700) < Lower BB (0.150887),Stop Loss hit (0.75%),-7.8995,-3.0,30.0,1053.27
2026-07-12 07:00:00,2026-07-12 00:00:00,7,2026-07-12 10:00:00,2026-07-12 03:00:00,long,0.1491,0.150615,Close (0.149100) < Lower BB (0.149605),Exit at BB Middle,10.622,4.0644,180.0,1045.37
2026-07-14 07:45:00,2026-07-14 00:45:00,7,2026-07-14 08:15:00,2026-07-14 01:15:00,short,0.153,0.154148,Close (0.153000) > Upper BB (0.152243),Stop Loss hit (0.75%),-7.9199,-3.0,30.0,1055.99
2026-07-23 06:15:00,2026-07-22 23:15:00,6,2026-07-23 11:15:00,2026-07-23 04:15:00,long,0.1521,0.1522,Close (0.152100) < Lower BB (0.152132),Exit at BB Middle,0.6891,0.263,300.0,1048.07
2026-07-25 08:00:00,2026-07-25 01:00:00,8,2026-07-25 11:00:00,2026-07-25 04:00:00,short,0.1456,0.146692,Close (0.145600) > Upper BB (0.145301),Stop Loss hit (0.75%),-7.8657,-3.0,180.0,1048.76
2026-07-28 06:00:00,2026-07-27 23:00:00,6,2026-07-28 07:30:00,2026-07-28 00:30:00,long,0.1471,0.149025,Close (0.147100) < Lower BB (0.147581),Exit at BB Middle,13.6215,5.2345,90.0,1040.89
2026-07-30 08:45:00,2026-07-30 01:45:00,8,2026-07-30 10:30:00,2026-07-30 03:30:00,short,0.1459,0.14474,Close (0.145900) > Upper BB (0.145738),Exit at BB Middle,8.3841,3.1803,105.0,1054.52
2026-07-31 09:45:00,2026-07-31 02:45:00,9,2026-07-31 13:30:00,2026-07-31 06:30:00,long,0.1426,0.142775,Close (0.142600) < Lower BB (0.142627),Exit at BB Middle,1.3044,0.4909,225.0,1062.9
2026-08-01 08:00:00,2026-08-01 01:00:00,8,2026-08-01 12:15:00,2026-08-01 05:15:00,short,0.1458,0.14545,Close (0.145800) > Upper BB (0.145166),Exit at BB Middle,2.5547,0.9602,255.0,1064.2
2026-08-03 07:00:00,2026-08-03 00:00:00,7,2026-08-03 10:45:00,2026-08-03 03:45:00,long,0.1383,0.137263,Close (0.138300) < Lower BB (0.138470),Stop Loss hit (0.75%),-8.0007,-3.0,225.0,1066.76
