entry_time,entry_time_utc,entry_hour_local,exit_time,exit_time_utc,direction,entry_price,exit_price,entry_reason,exit_reason,pnl_usd,pnl_pct,duration_minutes,position_size_usd
2026-06-09 07:15:00,2026-06-09 00:15:00,7,2026-06-09 07:30:00,2026-06-09 00:30:00,long,0.002782,0.002761,Close (0.002782) < Lower BB (0.002790),Stop Loss hit (0.75%),-7.8424,-3.0,15.0,1045.65
2026-06-09 07:30:00,2026-06-09 00:30:00,7,2026-06-09 11:00:00,2026-06-09 04:00:00,long,0.002772,0.002781,Close (0.002772) < Lower BB (0.002780),Exit at BB Middle,3.4936,1.3465,210.0,1037.81
2026-06-10 09:45:00,2026-06-10 02:45:00,9,2026-06-10 12:15:00,2026-06-10 05:15:00,long,0.002728,0.002708,Close (0.002728) < Lower BB (0.002729),Stop Loss hit (0.75%),-7.8098,-3.0,150.0,1041.31
2026-06-11 08:30:00,2026-06-11 01:30:00,8,2026-06-11 10:45:00,2026-06-11 03:45:00,short,0.002739,0.002759,Close (0.002739) > Upper BB (0.002737),Stop Loss hit (0.75%),-7.7512,-3.0,135.0,1033.5
2026-06-22 08:15:00,2026-06-22 01:15:00,8,2026-06-22 10:00:00,2026-06-22 03:00:00,short,0.002869,0.002822,Close (0.002869) > Upper BB (0.002848),Exit at BB Middle,16.9837,6.623,105.0,1025.74
2026-06-26 09:00:00,2026-06-26 02:00:00,9,2026-06-26 10:45:00,2026-06-26 03:45:00,long,0.002281,0.00233,Close (0.002281) < Lower BB (0.002311),Exit at BB Middle,22.5639,8.6557,105.0,1042.73
2026-06-30 06:15:00,2026-06-29 23:15:00,6,2026-06-30 08:00:00,2026-06-30 01:00:00,long,0.002344,0.002327,Close (0.002344) < Lower BB (0.002349),Stop Loss hit (0.75%),-7.9897,-3.0,105.0,1065.29
2026-07-06 06:00:00,2026-07-05 23:00:00,6,2026-07-06 06:15:00,2026-07-05 23:15:00,short,0.002767,0.002788,Close (0.002767) > Upper BB (0.002764),Stop Loss hit (0.75%),-7.9298,-3.0,15.0,1057.3
2026-07-06 06:15:00,2026-07-05 23:15:00,6,2026-07-06 07:15:00,2026-07-06 00:15:00,short,0.002789,0.002728,Close (0.002789) > Upper BB (0.002777),Exit at BB Middle,22.852,8.7107,60.0,1049.37
2026-07-07 09:45:00,2026-07-07 02:45:00,9,2026-07-07 10:45:00,2026-07-07 03:45:00,long,0.002689,0.002669,Close (0.002689) < Lower BB (0.002689),Stop Loss hit (0.75%),-8.0417,-3.0,60.0,1072.22
2026-07-08 08:45:00,2026-07-08 01:45:00,8,2026-07-08 09:15:00,2026-07-08 02:15:00,long,0.002615,0.002595,Close (0.002615) < Lower BB (0.002633),Stop Loss hit (0.75%),-7.9814,-3.0,30.0,1064.18
2026-07-08 09:15:00,2026-07-08 02:15:00,9,2026-07-08 09:30:00,2026-07-08 02:30:00,long,0.002603,0.002584,Close (0.002603) < Lower BB (0.002608),Stop Loss hit (0.75%),-7.9215,-3.0,15.0,1056.2
2026-07-12 06:00:00,2026-07-11 23:00:00,6,2026-07-12 06:15:00,2026-07-11 23:15:00,long,0.00276,0.002739,Close (0.002759) < Lower BB (0.002761),Stop Loss hit (0.75%),-7.8621,-3.0,15.0,1048.28
2026-07-12 06:15:00,2026-07-11 23:15:00,6,2026-07-12 06:45:00,2026-07-11 23:45:00,long,0.002733,0.002713,Close (0.002733) < Lower BB (0.002749),Stop Loss hit (0.75%),-7.8031,-3.0,30.0,1040.42
2026-07-12 06:45:00,2026-07-11 23:45:00,6,2026-07-12 07:30:00,2026-07-12 00:30:00,long,0.002707,0.002687,Close (0.002707) < Lower BB (0.002720),Stop Loss hit (0.75%),-7.7446,-3.0,45.0,1032.61
2026-07-13 05:30:00,2026-07-12 22:30:00,5,2026-07-13 07:00:00,2026-07-13 00:00:00,long,0.002752,0.002778,Close (0.002752) < Lower BB (0.002753),Exit at BB Middle,9.8785,3.8555,90.0,1024.87
2026-07-14 07:00:00,2026-07-14 00:00:00,7,2026-07-14 09:15:00,2026-07-14 02:15:00,short,0.002745,0.002716,Close (0.002745) > Upper BB (0.002731),Exit at BB Middle,10.8017,4.1756,135.0,1034.75
2026-07-20 07:30:00,2026-07-20 00:30:00,7,2026-07-20 08:15:00,2026-07-20 01:15:00,short,0.002883,0.002905,Close (0.002883) > Upper BB (0.002875),Stop Loss hit (0.75%),-7.8416,-3.0,45.0,1045.55
2026-07-20 08:15:00,2026-07-20 01:15:00,8,2026-07-20 09:45:00,2026-07-20 02:45:00,short,0.002891,0.002913,Close (0.002891) > Upper BB (0.002891),Stop Loss hit (0.75%),-7.7828,-3.0,90.0,1037.71
2026-07-26 09:15:00,2026-07-26 02:15:00,9,2026-07-26 09:30:00,2026-07-26 02:30:00,short,0.002825,0.002846,Close (0.002825) > Upper BB (0.002794),Stop Loss hit (0.75%),-7.7244,-3.0,15.0,1029.93
2026-07-26 09:30:00,2026-07-26 02:30:00,9,2026-07-26 09:45:00,2026-07-26 02:45:00,short,0.002859,0.002881,Close (0.002859) > Upper BB (0.002821),Stop Loss hit (0.75%),-7.6665,-3.0,15.0,1022.2
2026-07-26 09:45:00,2026-07-26 02:45:00,9,2026-07-26 10:00:00,2026-07-26 03:00:00,short,0.002852,0.002873,Close (0.002852) > Upper BB (0.002838),Stop Loss hit (0.75%),-7.609,-3.0,15.0,1014.53
2026-07-27 05:45:00,2026-07-26 22:45:00,5,2026-07-27 08:30:00,2026-07-27 01:30:00,short,0.002978,0.002953,Close (0.002978) > Upper BB (0.002962),Exit at BB Middle,8.4173,3.3437,165.0,1006.93
2026-07-28 05:45:00,2026-07-27 22:45:00,5,2026-07-28 07:30:00,2026-07-28 00:30:00,long,0.002828,0.002806,Close (0.002828) < Lower BB (0.002858),Stop Loss hit (0.75%),-7.6151,-3.0,105.0,1015.34
2026-07-30 09:00:00,2026-07-30 02:00:00,9,2026-07-30 11:30:00,2026-07-30 04:30:00,short,0.00276,0.002741,Close (0.002760) > Upper BB (0.002759),Exit at BB Middle,6.8851,2.7329,150.0,1007.73
2026-08-02 08:30:00,2026-08-02 01:30:00,8,2026-08-02 08:45:00,2026-08-02 01:45:00,short,0.002828,0.002849,Close (0.002828) > Upper BB (0.002819),Stop Loss hit (0.75%),-7.6096,-3.0,15.0,1014.61
2026-08-02 08:45:00,2026-08-02 01:45:00,8,2026-08-02 09:15:00,2026-08-02 02:15:00,short,0.002858,0.00288,Close (0.002858) > Upper BB (0.002836),Stop Loss hit (0.75%),-7.5525,-3.0,30.0,1007.0
2026-08-02 09:15:00,2026-08-02 02:15:00,9,2026-08-02 10:30:00,2026-08-02 03:30:00,short,0.002865,0.002887,Close (0.002865) > Upper BB (0.002864),Stop Loss hit (0.75%),-7.4959,-3.0,75.0,999.45
