entry_time,entry_time_utc,entry_hour_local,exit_time,exit_time_utc,direction,entry_price,exit_price,entry_reason,exit_reason,pnl_usd,pnl_pct,duration_minutes,position_size_usd
2025-10-01 05:30:00,2025-09-30 22:30:00,5,2025-10-01 05:45:00,2025-09-30 22:45:00,long,1.5851,1.573212,Close (1.585100) < Lower BB (1.593799),Stop Loss hit (0.75%),-7.4375,-3.0,15.0,991.67
2025-10-01 05:45:00,2025-09-30 22:45:00,5,2025-10-01 06:00:00,2025-09-30 23:00:00,long,1.5624,1.550682,Close (1.562400) < Lower BB (1.578568),Stop Loss hit (0.75%),-7.3817,-3.0,15.0,984.23
2025-10-01 06:00:00,2025-09-30 23:00:00,6,2025-10-01 06:15:00,2025-09-30 23:15:00,long,1.5565,1.579847,Close (1.556500) < Lower BB (1.565029),Take Profit hit (1.50%),14.6527,6.0,15.0,976.85
2025-10-02 09:00:00,2025-10-02 02:00:00,9,2025-10-02 09:30:00,2025-10-02 02:30:00,short,1.6918,1.704488,Close (1.691800) > Upper BB (1.684222),Stop Loss hit (0.75%),-7.4363,-3.0,30.0,991.5
2025-10-03 07:30:00,2025-10-03 00:30:00,7,2025-10-03 07:45:00,2025-10-03 00:45:00,short,1.8221,1.835766,Close (1.822100) > Upper BB (1.821013),Stop Loss hit (0.75%),-7.3805,-3.0,15.0,984.06
2025-10-03 07:45:00,2025-10-03 00:45:00,7,2025-10-03 08:00:00,2025-10-03 01:00:00,short,1.8407,1.854505,Close (1.840700) > Upper BB (1.830428),Stop Loss hit (0.75%),-7.3251,-3.0,15.0,976.68
2025-10-05 06:00:00,2025-10-04 23:00:00,6,2025-10-05 06:30:00,2025-10-04 23:30:00,long,2.0318,2.062277,Close (2.031800) < Lower BB (2.038106),Take Profit hit (1.50%),14.5404,6.0,30.0,969.36
2025-10-05 07:30:00,2025-10-05 00:30:00,7,2025-10-05 07:45:00,2025-10-05 00:45:00,long,1.9639,1.949171,Close (1.963900) < Lower BB (1.985874),Stop Loss hit (0.75%),-7.3792,-3.0,15.0,983.9
2025-10-05 07:45:00,2025-10-05 00:45:00,7,2025-10-05 08:15:00,2025-10-05 01:15:00,long,1.9206,1.906196,Close (1.920600) < Lower BB (1.954325),Stop Loss hit (0.75%),-7.3239,-3.0,30.0,976.52
2025-10-06 07:15:00,2025-10-06 00:15:00,7,2025-10-06 07:45:00,2025-10-06 00:45:00,short,1.9013,1.91556,Close (1.901300) > Upper BB (1.887850),Stop Loss hit (0.75%),-7.269,-3.0,30.0,969.2
2025-10-06 08:00:00,2025-10-06 01:00:00,8,2025-10-06 08:15:00,2025-10-06 01:15:00,short,1.9137,1.928053,Close (1.913700) > Upper BB (1.912239),Stop Loss hit (0.75%),-7.2145,-3.0,15.0,961.93
2025-10-06 08:15:00,2025-10-06 01:15:00,8,2025-10-06 08:30:00,2025-10-06 01:30:00,short,1.9355,1.906468,Close (1.935500) > Upper BB (1.926907),Take Profit hit (1.50%),14.3207,6.0,15.0,954.71
2025-10-08 08:15:00,2025-10-08 01:15:00,8,2025-10-08 08:30:00,2025-10-08 01:30:00,long,2.0266,2.011401,Close (2.026600) < Lower BB (2.026995),Stop Loss hit (0.75%),-7.2677,-3.0,15.0,969.03
2025-10-08 09:45:00,2025-10-08 02:45:00,9,2025-10-08 10:00:00,2025-10-08 03:00:00,long,1.9805,1.965646,Close (1.980500) < Lower BB (1.988805),Stop Loss hit (0.75%),-7.2132,-3.0,15.0,961.77
2025-10-09 05:45:00,2025-10-08 22:45:00,5,2025-10-09 06:00:00,2025-10-08 23:00:00,long,1.9204,1.905997,Close (1.920400) < Lower BB (1.924966),Stop Loss hit (0.75%),-7.1591,-3.0,15.0,954.55
2025-10-09 06:00:00,2025-10-08 23:00:00,6,2025-10-09 06:15:00,2025-10-08 23:15:00,long,1.9172,1.902821,Close (1.917200) < Lower BB (1.917367),Stop Loss hit (0.75%),-7.1054,-3.0,15.0,947.39
2025-10-09 06:15:00,2025-10-08 23:15:00,6,2025-10-09 07:15:00,2025-10-09 00:15:00,long,1.9051,1.890812,Close (1.905100) < Lower BB (1.908249),Stop Loss hit (0.75%),-7.0522,-3.0,60.0,940.29
2025-10-10 07:00:00,2025-10-10 00:00:00,7,2025-10-10 08:30:00,2025-10-10 01:30:00,short,1.7178,1.692033,Close (1.717800) > Upper BB (1.713550),Take Profit hit (1.50%),13.9985,6.0,90.0,933.24
2025-10-10 09:30:00,2025-10-10 02:30:00,9,2025-10-10 09:45:00,2025-10-10 02:45:00,long,1.6158,1.603682,Close (1.615800) < Lower BB (1.636329),Stop Loss hit (0.75%),-7.1043,-3.0,15.0,947.23
2025-10-10 09:45:00,2025-10-10 02:45:00,9,2025-10-10 10:00:00,2025-10-10 03:00:00,long,1.6097,1.597627,Close (1.609700) < Lower BB (1.623027),Stop Loss hit (0.75%),-7.051,-3.0,15.0,940.13
2025-10-13 09:45:00,2025-10-13 02:45:00,9,2025-10-13 10:00:00,2025-10-13 03:00:00,short,1.516,1.52737,Close (1.516000) > Upper BB (1.508593),Stop Loss hit (0.75%),-6.9981,-3.0,15.0,933.08
2025-10-16 05:45:00,2025-10-15 22:45:00,5,2025-10-16 06:30:00,2025-10-15 23:30:00,long,1.273,1.292095,Close (1.273000) < Lower BB (1.280427),Take Profit hit (1.50%),13.8912,6.0,45.0,926.08
2025-10-18 08:00:00,2025-10-18 01:00:00,8,2025-10-18 09:00:00,2025-10-18 02:00:00,short,1.1795,1.188346,Close (1.179500) > Upper BB (1.179381),Stop Loss hit (0.75%),-7.0498,-3.0,60.0,939.97
2025-10-19 09:45:00,2025-10-19 02:45:00,9,2025-10-19 10:15:00,2025-10-19 03:15:00,long,1.1502,1.167453,Close (1.150200) < Lower BB (1.151661),Take Profit hit (1.50%),13.9938,6.0,30.0,932.92
2025-10-20 07:00:00,2025-10-20 00:00:00,7,2025-10-20 07:15:00,2025-10-20 00:15:00,long,1.1844,1.175517,Close (1.184400) < Lower BB (1.190407),Stop Loss hit (0.75%),-7.1019,-3.0,15.0,946.92
2025-10-20 07:15:00,2025-10-20 00:15:00,7,2025-10-20 07:30:00,2025-10-20 00:30:00,long,1.1691,1.160332,Close (1.169100) < Lower BB (1.181669),Stop Loss hit (0.75%),-7.0486,-3.0,15.0,939.81
2025-10-20 07:30:00,2025-10-20 00:30:00,7,2025-10-20 08:45:00,2025-10-20 01:45:00,long,1.1701,1.161324,Close (1.170100) < Lower BB (1.175038),Stop Loss hit (0.75%),-6.9957,-3.0,75.0,932.77
2025-10-21 09:00:00,2025-10-21 02:00:00,9,2025-10-21 09:30:00,2025-10-21 02:30:00,long,1.135,1.126488,Close (1.135000) < Lower BB (1.140570),Stop Loss hit (0.75%),-6.9433,-3.0,30.0,925.77
2025-10-21 09:30:00,2025-10-21 02:30:00,9,2025-10-21 09:45:00,2025-10-21 02:45:00,long,1.1298,1.121326,Close (1.129800) < Lower BB (1.130982),Stop Loss hit (0.75%),-6.8912,-3.0,15.0,918.83
2025-10-21 09:45:00,2025-10-21 02:45:00,9,2025-10-21 10:00:00,2025-10-21 03:00:00,long,1.1225,1.114081,Close (1.122500) < Lower BB (1.125233),Stop Loss hit (0.75%),-6.8395,-3.0,15.0,911.94
2025-10-22 05:30:00,2025-10-21 22:30:00,5,2025-10-22 05:45:00,2025-10-21 22:45:00,long,1.0768,1.068724,Close (1.076800) < Lower BB (1.083173),Stop Loss hit (0.75%),-6.7882,-3.0,15.0,905.1
2025-10-22 05:45:00,2025-10-21 22:45:00,5,2025-10-22 06:15:00,2025-10-21 23:15:00,long,1.0682,1.060189,Close (1.068200) < Lower BB (1.074085),Stop Loss hit (0.75%),-6.7373,-3.0,30.0,898.31
2025-10-22 06:15:00,2025-10-21 23:15:00,6,2025-10-22 06:30:00,2025-10-21 23:30:00,long,1.0411,1.033292,Close (1.041100) < Lower BB (1.052617),Stop Loss hit (0.75%),-6.6868,-3.0,15.0,891.57
2025-10-23 09:30:00,2025-10-23 02:30:00,9,2025-10-23 10:00:00,2025-10-23 03:00:00,short,0.9772,0.984529,Close (0.977200) > Upper BB (0.975149),Stop Loss hit (0.75%),-6.6366,-3.0,30.0,884.88
2025-10-24 07:00:00,2025-10-24 00:00:00,7,2025-10-24 07:45:00,2025-10-24 00:45:00,short,1.1309,1.139382,Close (1.130900) > Upper BB (1.117970),Stop Loss hit (0.75%),-6.5869,-3.0,45.0,878.25
2025-10-25 08:45:00,2025-10-25 01:45:00,8,2025-10-25 09:15:00,2025-10-25 02:15:00,short,1.1387,1.14724,Close (1.138700) > Upper BB (1.134878),Stop Loss hit (0.75%),-6.5374,-3.0,30.0,871.66
2025-10-25 09:15:00,2025-10-25 02:15:00,9,2025-10-25 11:30:00,2025-10-25 04:30:00,short,1.1431,1.125954,Close (1.143100) > Upper BB (1.142187),Take Profit hit (1.50%),12.9768,6.0,135.0,865.12
2025-10-26 07:30:00,2025-10-26 00:30:00,7,2025-10-26 08:00:00,2025-10-26 01:00:00,short,1.1594,1.168096,Close (1.159400) > Upper BB (1.156006),Stop Loss hit (0.75%),-6.5857,-3.0,30.0,878.1
2025-10-26 08:00:00,2025-10-26 01:00:00,8,2025-10-26 08:15:00,2025-10-26 01:15:00,short,1.1668,1.175551,Close (1.166800) > Upper BB (1.162300),Stop Loss hit (0.75%),-6.5364,-3.0,15.0,871.51
2025-10-26 08:15:00,2025-10-26 01:15:00,8,2025-10-26 08:45:00,2025-10-26 01:45:00,short,1.177,1.159345,Close (1.177000) > Upper BB (1.169745),Take Profit hit (1.50%),12.9747,6.0,30.0,864.98
2025-10-27 06:00:00,2025-10-26 23:00:00,6,2025-10-27 11:30:00,2025-10-27 04:30:00,short,1.16,1.1426,Close (1.160000) > Upper BB (1.156681),Take Profit hit (1.50%),13.1693,6.0,330.0,877.95
2025-10-28 05:30:00,2025-10-27 22:30:00,5,2025-10-28 06:45:00,2025-10-27 23:45:00,long,1.0646,1.080569,Close (1.064600) < Lower BB (1.066040),Take Profit hit (1.50%),13.3668,6.0,75.0,891.12
2025-10-30 06:30:00,2025-10-29 23:30:00,6,2025-10-30 07:00:00,2025-10-30 00:00:00,long,1.0184,1.010762,Close (1.018400) < Lower BB (1.021893),Stop Loss hit (0.75%),-6.7837,-3.0,30.0,904.49
2025-10-31 06:30:00,2025-10-30 23:30:00,6,2025-10-31 06:45:00,2025-10-30 23:45:00,short,0.9176,0.924482,Close (0.917600) > Upper BB (0.908858),Stop Loss hit (0.75%),-6.7328,-3.0,15.0,897.7
2025-10-31 06:45:00,2025-10-30 23:45:00,6,2025-10-31 07:15:00,2025-10-31 00:15:00,short,0.9215,0.928411,Close (0.921500) > Upper BB (0.915074),Stop Loss hit (0.75%),-6.6823,-3.0,30.0,890.97
2025-10-31 07:15:00,2025-10-31 00:15:00,7,2025-10-31 07:45:00,2025-10-31 00:45:00,short,0.9303,0.937277,Close (0.930300) > Upper BB (0.927848),Stop Loss hit (0.75%),-6.6322,-3.0,30.0,884.29
2025-11-03 09:15:00,2025-11-03 02:15:00,9,2025-11-03 09:30:00,2025-11-03 02:30:00,long,1.1299,1.121426,Close (1.129900) < Lower BB (1.143000),Stop Loss hit (0.75%),-6.5824,-3.0,15.0,877.66
2025-11-03 09:30:00,2025-11-03 02:30:00,9,2025-11-03 10:00:00,2025-11-03 03:00:00,long,1.1118,1.103461,Close (1.111800) < Lower BB (1.127879),Stop Loss hit (0.75%),-6.5331,-3.0,30.0,871.07
2025-11-04 05:45:00,2025-11-03 22:45:00,5,2025-11-04 06:00:00,2025-11-03 23:00:00,long,0.8743,0.867743,Close (0.874300) < Lower BB (0.881522),Stop Loss hit (0.75%),-6.4841,-3.0,15.0,864.54
2025-11-06 08:45:00,2025-11-06 01:45:00,8,2025-11-06 09:00:00,2025-11-06 02:00:00,short,1.0958,1.079363,Close (1.095800) > Upper BB (1.091304),Take Profit hit (1.50%),12.8709,6.0,15.0,858.06
2025-11-06 09:45:00,2025-11-06 02:45:00,9,2025-11-06 10:00:00,2025-11-06 03:00:00,short,1.1256,1.134042,Close (1.125600) > Upper BB (1.107354),Stop Loss hit (0.75%),-6.532,-3.0,15.0,870.93
2025-11-07 07:30:00,2025-11-07 00:30:00,7,2025-11-07 07:45:00,2025-11-07 00:45:00,short,1.0329,1.040647,Close (1.032900) > Upper BB (1.031609),Stop Loss hit (0.75%),-6.483,-3.0,15.0,864.4
2025-11-07 07:45:00,2025-11-07 00:45:00,7,2025-11-07 08:15:00,2025-11-07 01:15:00,short,1.0375,1.021938,Close (1.037500) > Upper BB (1.036457),Take Profit hit (1.50%),12.8687,6.0,30.0,857.91
2025-11-08 07:45:00,2025-11-08 00:45:00,7,2025-11-08 08:15:00,2025-11-08 01:15:00,long,1.0963,1.112744,Close (1.096300) < Lower BB (1.104753),Take Profit hit (1.50%),13.0617,6.0,30.0,870.78
2025-11-08 09:45:00,2025-11-08 02:45:00,9,2025-11-08 10:30:00,2025-11-08 03:30:00,long,1.0869,1.078748,Close (1.086900) < Lower BB (1.087923),Stop Loss hit (0.75%),-6.6288,-3.0,45.0,883.84
2025-11-09 05:45:00,2025-11-08 22:45:00,5,2025-11-09 07:00:00,2025-11-09 00:00:00,short,1.0485,1.032772,Close (1.048500) > Upper BB (1.047428),Take Profit hit (1.50%),13.1582,6.0,75.0,877.22
2025-11-10 08:45:00,2025-11-10 01:45:00,8,2025-11-10 09:30:00,2025-11-10 02:30:00,short,1.1393,1.147845,Close (1.139300) > Upper BB (1.131217),Stop Loss hit (0.75%),-6.6778,-3.0,45.0,890.37
2025-11-11 08:00:00,2025-11-11 01:00:00,8,2025-11-11 08:15:00,2025-11-11 01:15:00,short,1.1057,1.113993,Close (1.105700) > Upper BB (1.102448),Stop Loss hit (0.75%),-6.6277,-3.0,15.0,883.7
2025-11-11 08:15:00,2025-11-11 01:15:00,8,2025-11-11 09:00:00,2025-11-11 02:00:00,short,1.1197,1.102904,Close (1.119700) > Upper BB (1.110542),Take Profit hit (1.50%),13.156,6.0,45.0,877.07
2025-11-12 09:00:00,2025-11-12 02:00:00,9,2025-11-12 10:15:00,2025-11-12 03:15:00,short,1.1163,1.124672,Close (1.116300) > Upper BB (1.112192),Stop Loss hit (0.75%),-6.6767,-3.0,75.0,890.22
2025-11-15 09:00:00,2025-11-15 02:00:00,9,2025-11-15 10:15:00,2025-11-15 03:15:00,short,1.1399,1.148449,Close (1.139900) > Upper BB (1.132806),Stop Loss hit (0.75%),-6.6266,-3.0,75.0,883.55
2025-11-16 09:15:00,2025-11-16 02:15:00,9,2025-11-16 09:30:00,2025-11-16 02:30:00,short,1.1473,1.155905,Close (1.147300) > Upper BB (1.136802),Stop Loss hit (0.75%),-6.5769,-3.0,15.0,876.92
2025-11-16 09:30:00,2025-11-16 02:30:00,9,2025-11-16 10:15:00,2025-11-16 03:15:00,short,1.1573,1.16598,Close (1.157300) > Upper BB (1.145389),Stop Loss hit (0.75%),-6.5276,-3.0,45.0,870.34
2025-11-17 06:45:00,2025-11-16 23:45:00,6,2025-11-17 07:00:00,2025-11-17 00:00:00,short,1.2807,1.26149,Close (1.280700) > Upper BB (1.268059),Take Profit hit (1.50%),12.9572,6.0,15.0,863.82
2025-11-17 07:30:00,2025-11-17 00:30:00,7,2025-11-17 07:45:00,2025-11-17 00:45:00,short,1.2831,1.263854,Close (1.283100) > Upper BB (1.281351),Take Profit hit (1.50%),13.1516,6.0,15.0,876.77
2025-11-18 07:45:00,2025-11-18 00:45:00,7,2025-11-18 08:00:00,2025-11-18 01:00:00,short,1.2056,1.214642,Close (1.205600) > Upper BB (1.202513),Stop Loss hit (0.75%),-6.6744,-3.0,15.0,889.92
2025-11-18 08:00:00,2025-11-18 01:00:00,8,2025-11-18 08:30:00,2025-11-18 01:30:00,short,1.2237,1.232878,Close (1.223700) > Upper BB (1.211568),Stop Loss hit (0.75%),-6.6244,-3.0,30.0,883.25
2025-11-18 08:30:00,2025-11-18 01:30:00,8,2025-11-18 09:15:00,2025-11-18 02:15:00,short,1.2282,1.237412,Close (1.228200) > Upper BB (1.225529),Stop Loss hit (0.75%),-6.5747,-3.0,45.0,876.63
2025-11-19 06:45:00,2025-11-18 23:45:00,6,2025-11-19 07:30:00,2025-11-19 00:30:00,short,1.3805,1.359792,Close (1.380500) > Upper BB (1.380353),Take Profit hit (1.50%),13.0508,6.0,45.0,870.05
2025-11-19 08:15:00,2025-11-19 01:15:00,8,2025-11-19 08:45:00,2025-11-19 01:45:00,short,1.4051,1.384024,Close (1.405100) > Upper BB (1.395340),Take Profit hit (1.50%),13.2465,6.0,30.0,883.1
2025-11-20 05:45:00,2025-11-19 22:45:00,5,2025-11-20 06:00:00,2025-11-19 23:00:00,short,1.3252,1.335139,Close (1.325200) > Upper BB (1.324935),Stop Loss hit (0.75%),-6.7226,-3.0,15.0,896.35
2025-11-20 06:00:00,2025-11-19 23:00:00,6,2025-11-20 06:15:00,2025-11-19 23:15:00,short,1.3571,1.367278,Close (1.357100) > Upper BB (1.339276),Stop Loss hit (0.75%),-6.6722,-3.0,15.0,889.63
2025-11-20 06:15:00,2025-11-19 23:15:00,6,2025-11-20 08:15:00,2025-11-20 01:15:00,short,1.3651,1.344624,Close (1.365100) > Upper BB (1.352827),Take Profit hit (1.50%),13.2443,6.0,120.0,882.95
2025-11-22 05:45:00,2025-11-21 22:45:00,5,2025-11-22 06:15:00,2025-11-21 23:15:00,long,1.1998,1.217797,Close (1.199800) < Lower BB (1.207681),Take Profit hit (1.50%),13.443,6.0,30.0,896.2
2025-11-23 08:30:00,2025-11-23 01:30:00,8,2025-11-23 09:00:00,2025-11-23 02:00:00,short,1.1937,1.202653,Close (1.193700) > Upper BB (1.183366),Stop Loss hit (0.75%),-6.8223,-3.0,30.0,909.64
2025-11-23 09:00:00,2025-11-23 02:00:00,9,2025-11-23 11:00:00,2025-11-23 04:00:00,short,1.1944,1.203358,Close (1.194400) > Upper BB (1.191340),Stop Loss hit (0.75%),-6.7711,-3.0,120.0,902.82
2025-11-24 07:15:00,2025-11-24 00:15:00,7,2025-11-24 07:30:00,2025-11-24 00:30:00,long,1.1008,1.092544,Close (1.100800) < Lower BB (1.104717),Stop Loss hit (0.75%),-6.7204,-3.0,15.0,896.05
2025-11-24 07:30:00,2025-11-24 00:30:00,7,2025-11-24 08:45:00,2025-11-24 01:45:00,long,1.0993,1.091055,Close (1.099300) < Lower BB (1.100941),Stop Loss hit (0.75%),-6.67,-3.0,75.0,889.33
2025-11-25 06:45:00,2025-11-24 23:45:00,6,2025-11-25 07:00:00,2025-11-25 00:00:00,short,1.1705,1.179279,Close (1.170500) > Upper BB (1.168259),Stop Loss hit (0.75%),-6.6199,-3.0,15.0,882.66
2025-11-25 07:00:00,2025-11-25 00:00:00,7,2025-11-25 07:15:00,2025-11-25 00:15:00,short,1.185,1.167225,Close (1.185000) > Upper BB (1.175499),Take Profit hit (1.50%),13.1406,6.0,15.0,876.04
2025-11-25 07:45:00,2025-11-25 00:45:00,7,2025-11-25 08:30:00,2025-11-25 01:30:00,short,1.1998,1.181803,Close (1.199800) > Upper BB (1.188049),Take Profit hit (1.50%),13.3377,6.0,45.0,889.18
2025-11-26 06:00:00,2025-11-25 23:00:00,6,2025-11-26 10:30:00,2025-11-26 03:30:00,short,1.1828,1.165058,Close (1.182800) > Upper BB (1.182640),Take Profit hit (1.50%),13.5377,6.0,270.0,902.52
2025-11-27 07:15:00,2025-11-27 00:15:00,7,2025-11-27 07:30:00,2025-11-27 00:30:00,short,1.1181,1.126486,Close (1.118100) > Upper BB (1.117895),Stop Loss hit (0.75%),-6.8704,-3.0,15.0,916.05
2025-11-27 07:30:00,2025-11-27 00:30:00,7,2025-11-27 08:15:00,2025-11-27 01:15:00,short,1.1266,1.109701,Close (1.126600) > Upper BB (1.122619),Take Profit hit (1.50%),13.6377,6.0,45.0,909.18
2025-11-29 05:45:00,2025-11-28 22:45:00,5,2025-11-29 07:15:00,2025-11-29 00:15:00,short,1.1064,1.089804,Close (1.106400) > Upper BB (1.105107),Take Profit hit (1.50%),13.8423,6.0,90.0,922.82
2025-12-01 06:45:00,2025-11-30 23:45:00,6,2025-12-01 07:00:00,2025-12-01 00:00:00,long,1.053,1.045102,Close (1.053000) < Lower BB (1.060472),Stop Loss hit (0.75%),-7.025,-3.0,15.0,936.66
2025-12-01 07:00:00,2025-12-01 00:00:00,7,2025-12-01 07:15:00,2025-12-01 00:15:00,long,1.0346,1.02684,Close (1.034600) < Lower BB (1.049716),Stop Loss hit (0.75%),-6.9723,-3.0,15.0,929.64
2025-12-01 07:15:00,2025-12-01 00:15:00,7,2025-12-01 07:30:00,2025-12-01 00:30:00,long,1.0169,1.009273,Close (1.016900) < Lower BB (1.035845),Stop Loss hit (0.75%),-6.92,-3.0,15.0,922.67
2025-12-02 06:15:00,2025-12-01 23:15:00,6,2025-12-02 07:30:00,2025-12-02 00:30:00,short,0.9598,0.966999,Close (0.959800) > Upper BB (0.959474),Stop Loss hit (0.75%),-6.8681,-3.0,75.0,915.75
2025-12-02 07:45:00,2025-12-02 00:45:00,7,2025-12-02 08:00:00,2025-12-02 01:00:00,short,0.9672,0.974454,Close (0.967200) > Upper BB (0.967067),Stop Loss hit (0.75%),-6.8166,-3.0,15.0,908.88
2025-12-03 09:15:00,2025-12-03 02:15:00,9,2025-12-03 09:30:00,2025-12-03 02:30:00,short,1.0337,1.041453,Close (1.033700) > Upper BB (1.032620),Stop Loss hit (0.75%),-6.7655,-3.0,15.0,902.06
2025-12-03 09:30:00,2025-12-03 02:30:00,9,2025-12-03 10:30:00,2025-12-03 03:30:00,short,1.043,1.050822,Close (1.043000) > Upper BB (1.037569),Stop Loss hit (0.75%),-6.7147,-3.0,60.0,895.3
2025-12-09 08:30:00,2025-12-09 01:30:00,8,2025-12-09 12:00:00,2025-12-09 05:00:00,long,0.9333,0.9263,Close (0.933300) < Lower BB (0.935888),Stop Loss hit (0.75%),-6.6644,-3.0,210.0,888.58
2025-12-10 05:30:00,2025-12-09 22:30:00,5,2025-12-10 06:15:00,2025-12-09 23:15:00,short,0.9819,0.967172,Close (0.981900) > Upper BB (0.980018),Take Profit hit (1.50%),13.2287,6.0,45.0,881.92
2025-12-11 08:30:00,2025-12-11 01:30:00,8,2025-12-11 09:00:00,2025-12-11 02:00:00,long,0.9262,0.919254,Close (0.926200) < Lower BB (0.929534),Stop Loss hit (0.75%),-6.7136,-3.0,30.0,895.15
2025-12-11 09:00:00,2025-12-11 02:00:00,9,2025-12-11 09:15:00,2025-12-11 02:15:00,long,0.922,0.915085,Close (0.922000) < Lower BB (0.922287),Stop Loss hit (0.75%),-6.6632,-3.0,15.0,888.43
2025-12-13 06:30:00,2025-12-12 23:30:00,6,2025-12-13 07:15:00,2025-12-13 00:15:00,short,0.9498,0.956924,Close (0.949800) > Upper BB (0.948108),Stop Loss hit (0.75%),-6.6133,-3.0,45.0,881.77
2025-12-13 07:15:00,2025-12-13 00:15:00,7,2025-12-13 13:15:00,2025-12-13 06:15:00,short,0.9573,0.942941,Close (0.957300) > Upper BB (0.955970),Take Profit hit (1.50%),13.1273,6.0,360.0,875.16
2025-12-15 09:00:00,2025-12-15 02:00:00,9,2025-12-15 09:15:00,2025-12-15 02:15:00,short,0.9419,0.948964,Close (0.941900) > Upper BB (0.941839),Stop Loss hit (0.75%),-6.6621,-3.0,15.0,888.28
2025-12-15 09:15:00,2025-12-15 02:15:00,9,2025-12-15 11:45:00,2025-12-15 04:45:00,short,0.9449,0.930726,Close (0.944900) > Upper BB (0.944355),Take Profit hit (1.50%),13.2243,6.0,150.0,881.62
2025-12-16 05:30:00,2025-12-15 22:30:00,5,2025-12-16 06:00:00,2025-12-15 23:00:00,long,0.7822,0.793933,Close (0.782200) < Lower BB (0.798229),Take Profit hit (1.50%),13.4227,6.0,30.0,894.84
